Category,ID,Latitude,Longitude
shrub,648,40.05594235,-105.5894931
shrub,649,40.05581458,-105.5897601
shrub,650,40.05575778,-105.589752
shrub,651,40.05588206,-105.589577
shrub,652,40.05562895,-105.5895735
shrub,653,40.0556692,-105.5897254
shrub,654,40.05571456,-105.5898597
shrub,655,40.05568457,-105.5896883
shrub,656,40.05561438,-105.5896059
shrub,657,40.05566886,-105.5898423
shrub,658,40.05554886,-105.5897966
shrub,659,40.05564098,-105.5900008
shrub,660,40.05555299,-105.5893643
shrub,661,40.05543618,-105.5894134
shrub,662,40.05333134,-105.5895018
shrub,663,40.05340337,-105.5892273
shrub,664,40.05320821,-105.5894299
shrub,665,40.05324602,-105.5893138
shrub,666,40.05329279,-105.5892241
shrub,667,40.05324518,-105.589225
shrub,668,40.05309374,-105.5887282
shrub,669,40.05315023,-105.5889826
shrub,670,40.05318289,-105.5890082
shrub,671,40.05303073,-105.5890375
shrub,672,40.05296725,-105.5890085
shrub,673,40.05295277,-105.5890254
shrub,674,40.05287755,-105.5889321
shrub,675,40.05289748,-105.5890256
shrub,676,40.05293206,-105.5889789
shrub,677,40.05307816,-105.5891847
shrub,678,40.05266563,-105.588889
shrub,679,40.05265351,-105.5887444
shrub,680,40.05277675,-105.5891864
shrub,681,40.05300288,-105.5879433
shrub,682,40.05301422,-105.5879031
shrub,683,40.0534386,-105.5852801
shrub,684,40.05313866,-105.5851953
shrub,685,40.05334233,-105.5858426
shrub,686,40.05321237,-105.5860488
shrub,687,40.05311869,-105.5849891
shrub,688,40.05324751,-105.5849242
shrub,689,40.05296891,-105.5850256
shrub,690,40.05309249,-105.5848328
shrub,691,40.05326066,-105.5832707
shrub,692,40.05313391,-105.5833348
shrub,693,40.05325458,-105.5835058
shrub,694,40.05309833,-105.5835409
shrub,695,40.0529613,-105.583468
shrub,696,40.05302487,-105.5836767
shrub,697,40.05310772,-105.5839878
shrub,698,40.05287123,-105.5839878
shrub,699,40.05261294,-105.5838575
shrub,700,40.05268011,-105.5837724
shrub,701,40.05259411,-105.583951
shrub,702,40.05268083,-105.5835689
shrub,703,40.05253,-105.5833742
shrub,704,40.0526122,-105.5835089
shrub,705,40.05257891,-105.5835763
shrub,706,40.05243869,-105.5841609
shrub,707,40.05235431,-105.5842882
shrub,708,40.05242225,-105.5844143
shrub,709,40.05227347,-105.5843736
shrub,710,40.05224504,-105.5844184
shrub,711,40.05214408,-105.5843035
shrub,712,40.05219518,-105.5842791
shrub,713,40.05209277,-105.584559
shrub,714,40.05212448,-105.5844465
shrub,715,40.05190256,-105.5842967
shrub,716,40.05192747,-105.5841062
shrub,717,40.05186794,-105.5841767
shrub,718,40.0518245,-105.5844189
shrub,719,40.05179765,-105.5841887
shrub,720,40.05178328,-105.5842748
shrub,721,40.05176083,-105.5844315
shrub,722,40.05167704,-105.5842733
shrub,723,40.05161043,-105.584419
shrub,724,40.05164502,-105.5841257
shrub,725,40.05182064,-105.5839684
shrub,726,40.05225251,-105.5851692
shrub,727,40.05207164,-105.585119
shrub,728,40.0520445,-105.5849454
shrub,729,40.05194182,-105.5849314
shrub,730,40.05195356,-105.5852012
shrub,731,40.05183075,-105.5849793
shrub,732,40.0519142,-105.5850967
shrub,733,40.05196252,-105.5849665
shrub,734,40.05176741,-105.5850498
shrub,735,40.05188872,-105.5853193
shrub,736,40.05177707,-105.5852711
shrub,737,40.05185581,-105.5851209
shrub,738,40.05195484,-105.5855144
shrub,739,40.05187037,-105.585575
shrub,740,40.05194104,-105.5852856
shrub,741,40.05180911,-105.5856941
shrub,742,40.05198455,-105.5854358
shrub,743,40.05146675,-105.5857192
shrub,744,40.05157891,-105.585429
shrub,745,40.05153637,-105.5853021
shrub,746,40.05146491,-105.5853418
shrub,747,40.05149563,-105.5850924
shrub,748,40.05140018,-105.5851342
shrub,749,40.05137948,-105.5849438
shrub,750,40.05158613,-105.5846693
shrub,751,40.05172753,-105.5852604
shrub,752,40.05160685,-105.5855984
shrub,753,40.05457763,-105.582568
shrub,754,40.05450362,-105.5824207
shrub,755,40.05433378,-105.5823014
shrub,756,40.05470037,-105.5819775
shrub,757,40.05474174,-105.5817511
shrub,758,40.05458625,-105.5817155
shrub,759,40.05470796,-105.5816948
shrub,760,40.0546511,-105.5808135
shrub,761,40.05460985,-105.5806069
shrub,762,40.05451561,-105.5807187
shrub,763,40.05441762,-105.5806427
shrub,764,40.05439611,-105.580455
shrub,765,40.05445778,-105.5802216
shrub,766,40.05452719,-105.5802736
shrub,767,40.05412345,-105.5819025
shrub,768,40.05402604,-105.5815662
shrub,769,40.0542596,-105.5820095
shrub,770,40.05432998,-105.5819804
shrub,771,40.05390231,-105.5818479
shrub,772,40.05372635,-105.5814868
shrub,773,40.05356724,-105.5811825
shrub,774,40.05373279,-105.5818004
shrub,775,40.05354836,-105.58171
shrub,776,40.05341479,-105.5819009
shrub,777,40.05331217,-105.5817516
shrub,778,40.05337091,-105.5814331
shrub,779,40.05325663,-105.5815466
shrub,780,40.05324314,-105.5820623
shrub,781,40.0530037,-105.5816758
shrub,782,40.05298205,-105.5815229
shrub,783,40.05290845,-105.5812825
shrub,784,40.05278451,-105.5816656
shrub,785,40.05294208,-105.5816461
shrub,786,40.05307815,-105.581346
shrub,787,40.05309222,-105.5810784
shrub,788,40.05295797,-105.5809157
shrub,789,40.05498816,-105.5973527
shrub,790,40.05482024,-105.5974378
shrub,791,40.05498787,-105.5972406
shrub,792,40.05514517,-105.5975674
shrub,793,40.05507549,-105.5984181
shrub,794,40.05522711,-105.5986359
shrub,795,40.05522748,-105.5989402
shrub,796,40.05520568,-105.5989311
shrub,797,40.05509984,-105.5990507
shrub,798,40.05477756,-105.5998232
shrub,799,40.05515583,-105.6001698
shrub,800,40.05535635,-105.6001853
shrub,801,40.05510204,-105.600758
shrub,802,40.05499968,-105.6002981
shrub,803,40.0554476,-105.5999401
shrub,804,40.05512706,-105.6005917
shrub,805,40.05537842,-105.6008471
shrub,806,40.05542401,-105.6004158
shrub,807,40.05572991,-105.5994126
shrub,808,40.05568951,-105.5993158
shrub,809,40.05556736,-105.5996424
shrub,810,40.05537172,-105.5999408
shrub,811,40.05525701,-105.6001075
shrub,812,40.05467458,-105.6008207
shrub,813,40.05499211,-105.6008906
shrub,814,40.05496379,-105.6012955
shrub,815,40.05657614,-105.5849225
shrub,816,40.05669593,-105.585141
shrub,817,40.05679815,-105.5849773
shrub,818,40.05686284,-105.584827
shrub,819,40.05650889,-105.584631
shrub,820,40.0563131,-105.5848223
shrub,821,40.05626047,-105.589999
shrub,822,40.05626907,-105.5898127
shrub,823,40.05612697,-105.590039
shrub,824,40.05611209,-105.5897838
shrub,825,40.05599698,-105.5894758
shrub,826,40.05617699,-105.5890964
shrub,827,40.05628096,-105.5892997
shrub,828,40.05598276,-105.5895801
shrub,829,40.05609069,-105.5893715
shrub,830,40.05609393,-105.589904
shrub,831,40.05604794,-105.5897776
shrub,832,40.05617787,-105.5893022
shrub,833,40.05613353,-105.589554
shrub,834,40.05621593,-105.5892678
shrub,835,40.05631821,-105.5894357
shrub,836,40.05630881,-105.5896668
shrub,837,40.05624469,-105.5892856
shrub,838,40.05645579,-105.5892669
shrub,839,40.05645778,-105.5894368
shrub,840,40.0566168,-105.5895105
shrub,841,40.05661956,-105.5891931
shrub,842,40.05664089,-105.5888599
shrub,843,40.05670687,-105.5884923
shrub,844,40.05677063,-105.5884659
shrub,845,40.05663953,-105.5881966
shrub,846,40.05681197,-105.5886278
shrub,847,40.05651607,-105.5882617
shrub,848,40.05633443,-105.5880482
shrub,849,40.05616667,-105.5883642
shrub,850,40.05621533,-105.588646
shrub,851,40.0557835,-105.588467
shrub,852,40.0560551,-105.5884068
shrub,853,40.05665123,-105.5872998
shrub,854,40.05692002,-105.5873831
shrub,855,40.05681298,-105.5875462
shrub,856,40.05686119,-105.5873471
shrub,857,40.05658799,-105.5872554
shrub,858,40.05642419,-105.5875377
shrub,859,40.05671333,-105.5877814
shrub,860,40.05668481,-105.5850687
shrub,861,40.05617009,-105.5844819
shrub,862,40.05614495,-105.5848157
shrub,863,40.05508355,-105.5829198
shrub,864,40.05533152,-105.5829222
shrub,865,40.0547955,-105.5827148
shrub,866,40.05541778,-105.5826261
shrub,867,40.05512475,-105.582139
shrub,868,40.05513403,-105.5831849
shrub,869,40.05474288,-105.5832057
shrub,870,40.05535951,-105.5830007
shrub,871,40.05537361,-105.5832485
shrub,872,40.05559342,-105.58272
shrub,873,40.05569628,-105.582544
shrub,874,40.05558887,-105.5819951
shrub,875,40.05557603,-105.5820283
shrub,876,40.05565248,-105.5817089
shrub,877,40.05554092,-105.581639
shrub,878,40.05536217,-105.5817718
shrub,879,40.05527084,-105.5820231
shrub,880,40.05521279,-105.5821299
shrub,881,40.05528586,-105.581309
shrub,882,40.0551915,-105.5807031
shrub,883,40.05566905,-105.5815775
shrub,884,40.05556939,-105.5816263
shrub,885,40.0555986,-105.5811956
shrub,886,40.0555919,-105.5806284
shrub,887,40.05566283,-105.580387
shrub,888,40.05601322,-105.5802594
shrub,889,40.05581033,-105.5803666
shrub,890,40.05560692,-105.581321
shrub,891,40.05536434,-105.5812232
shrub,892,40.05566699,-105.5810056
shrub,893,40.0563155,-105.582721
shrub,894,40.05607404,-105.5820183
shrub,895,40.05621161,-105.5820173
shrub,896,40.05610333,-105.5822306
shrub,897,40.055904,-105.5819102
shrub,898,40.05575192,-105.5818979
shrub,899,40.05599517,-105.5820039
shrub,900,40.05629217,-105.5809253
shrub,901,40.05619297,-105.5806917
shrub,902,40.05635949,-105.5805605
shrub,903,40.05629382,-105.5807168
shrub,904,40.05585331,-105.5820419
shrub,905,40.0557223,-105.5819511
shrub,906,40.05533654,-105.5828299
shrub,907,40.05545704,-105.5826006
krum,908,40.05383858,-105.5832593
krum,909,40.05395765,-105.5832319
krum,910,40.05433017,-105.583036
krum,911,40.05442327,-105.5827474
krum,912,40.05431945,-105.581162
krum,913,40.05427023,-105.5812047
krum,914,40.05414291,-105.5811612
krum,915,40.05429606,-105.5813274
krum,916,40.05444122,-105.5818883
shrub,917,40.05446271,-105.5808337
shrub,918,40.05443207,-105.5805257
shrub,919,40.05463181,-105.5806991
krum,920,40.05492504,-105.5811473
krum,921,40.05494722,-105.5812043
krum,922,40.05476171,-105.5813709
krum,923,40.0549526,-105.5810987
shrub,924,40.05601699,-105.5846513
shrub,925,40.05586317,-105.5847498
rock,926,40.05594841,-105.5845409
rock,927,40.05600697,-105.5845652
shrub,928,40.05388398,-105.5828423
shrub,929,40.05384299,-105.5826857
shrub,930,40.05415889,-105.5829078
krum,931,40.05381391,-105.5831933
shrub,932,40.05381387,-105.5827991
shrub,933,40.05421727,-105.5827856
shrub,934,40.05415613,-105.5823196
shrub,935,40.05400035,-105.5819656
krum,936,40.05391494,-105.5815132
shrub,937,40.05401474,-105.5817061
shrub,938,40.05351699,-105.5818308
shrub,939,40.05361632,-105.5812463
shrub,940,40.05371273,-105.5811021
rock,941,40.05413976,-105.5840652
rock,942,40.05391489,-105.5844668
rock,943,40.0541047,-105.5842737
shrub,944,40.05367326,-105.583824
shrub,945,40.0539176,-105.583952
shrub,946,40.05404222,-105.5831122
water,947,40.05347757,-105.5837494
water,948,40.05377041,-105.5843341
shrub,949,40.05408325,-105.5834259
bare,950,40.05436212,-105.5838018
bare,951,40.05439201,-105.5838044
bare,952,40.05442306,-105.5838253
rock,953,40.05443325,-105.5840258
rock,954,40.05435522,-105.5840553
water,955,40.05448069,-105.5842214
water,956,40.05448132,-105.5841905
rock,957,40.05399514,-105.5842985
krum,958,40.05421465,-105.585343
shrub,959,40.05410781,-105.5858219
shrub,960,40.05423921,-105.5857322
shrub,961,40.05417637,-105.5858196
shrub,962,40.05428541,-105.5858407
shrub,963,40.05417174,-105.5859276
rock,964,40.05418608,-105.5860637
rock,965,40.05425587,-105.5858985
shrub,966,40.05457381,-105.5862455
shrub,967,40.05464457,-105.5861161
shrub,968,40.05452408,-105.5862975
rock,969,40.05459908,-105.5861739
rock,970,40.05449947,-105.5862735
rock,971,40.05436903,-105.5857932
shrub,972,40.05468057,-105.5858204
shrub,973,40.05358503,-105.5874149
bare,974,40.05463146,-105.5907603
bare,975,40.05464393,-105.590612
herb1,976,40.05466847,-105.5908292
herb1,977,40.05463959,-105.5908756
herb1,978,40.05460563,-105.5905377
herb1,979,40.05475643,-105.5903984
herb1,980,40.05441209,-105.5906788
herb1,981,40.05440106,-105.5904821
herb1,982,40.05442898,-105.5905697
herb1,983,40.05445109,-105.5907308
rock,984,40.05721327,-105.5900181
herb1,985,40.05705621,-105.5898185
herb1,986,40.05697562,-105.5896899
herb1,987,40.05701979,-105.5895848
herb1,988,40.05691561,-105.5896176
shrub,989,40.05698407,-105.5893675
shrub,990,40.05705605,-105.5892746
shrub,991,40.05693604,-105.5892026
shrub,992,40.05679571,-105.5892333
shrub,993,40.05677619,-105.5894181
shrub,994,40.05681312,-105.5893676
shrub,995,40.05676564,-105.589614
rock,996,40.05686591,-105.5900806
herb1,997,40.05361473,-105.5894202
rock,998,40.05366624,-105.5910132
rock,999,40.05380717,-105.5909811
shrub,1000,40.05374094,-105.5905031
bare,1001,40.05366216,-105.5908286
bare,1002,40.05370935,-105.5906807
herb1,1003,40.05371844,-105.5907959
herb1,1004,40.05376226,-105.5906268
herb1,1005,40.05373776,-105.5908564
rock,1006,40.05453131,-105.5922779
rock,1007,40.05444787,-105.5922188
rock,1008,40.05447524,-105.5923282
herb2,1009,40.05458561,-105.5924627
herb2,1010,40.05463306,-105.5925404
herb2,1011,40.0554364,-105.591384
herb2,1012,40.05550727,-105.591365
herb2,1013,40.05544009,-105.5916177
rock,1014,40.05551245,-105.5917178
rock,1015,40.05574382,-105.5922341
rock,1016,40.0561909,-105.5927642
rock,1017,40.05615513,-105.5929382
rock,1018,40.05598384,-105.5932211
rock,1019,40.0563783,-105.5928051
shrub,1020,40.05720742,-105.5890222
shrub,1021,40.05722128,-105.5893259
herb2,1022,40.05714559,-105.5889558
herb1,1023,40.05673009,-105.5891555
herb2,1024,40.05661175,-105.5889706
herb2,1025,40.05657221,-105.5887041
herb2,1026,40.05654157,-105.5891316
herb2,1027,40.05588614,-105.5900681
herb2,1028,40.05575001,-105.5902882
herb1,1029,40.05586821,-105.5903057
herb1,1030,40.0556063,-105.5906219
herb1,1031,40.05523056,-105.5895392
herb2,1032,40.0552837,-105.5892914
shrub,1033,40.05511671,-105.5893698
herb2,1034,40.05498274,-105.5894976
herb2,1035,40.0548068,-105.5897353
herb2,1036,40.05490618,-105.5896098
herb1,1037,40.05460031,-105.5901398
herb1,1038,40.05470707,-105.5902684
herb1,1039,40.05465581,-105.5903362
herb1,1040,40.05478426,-105.5901301
herb1,1041,40.05452276,-105.5903678
herb1,1042,40.05453923,-105.590563
herb1,1043,40.05434318,-105.5907468
herb2,1044,40.05421235,-105.5904651
herb2,1045,40.05410694,-105.5908271
herb1,1046,40.05396249,-105.5909867
herb1,1047,40.05428487,-105.5910732
herb1,1048,40.05439255,-105.5913696
rock,1049,40.05446661,-105.5916316
herb1,1050,40.05452648,-105.5911112
herb2,1051,40.05465052,-105.5911502
herb2,1052,40.05471475,-105.5912579
herb2,1053,40.05503356,-105.5914057
herb1,1054,40.05480573,-105.5916541
herb2,1055,40.0552326,-105.591429
herb2,1056,40.05526375,-105.5909996
herb2,1057,40.05536797,-105.5913372
herb2,1058,40.05571183,-105.5911099
herb2,1059,40.05580416,-105.591157
herb2,1060,40.05555363,-105.5912129
herb1,1061,40.05557717,-105.5911576
herb1,1062,40.05580032,-105.5907908
herb2,1063,40.05580627,-105.5909543
herb2,1064,40.05590598,-105.5909418
herb2,1065,40.0558131,-105.5910435
herb2,1066,40.0560785,-105.5912145
herb1,1067,40.05608574,-105.5906202
herb1,1068,40.05633149,-105.5906431
herb2,1069,40.05620005,-105.5902344
herb2,1070,40.05621478,-105.5908584
herb2,1071,40.05544975,-105.5892549
herb2,1072,40.05534807,-105.5887044
herb2,1073,40.05542555,-105.5890419
herb2,1074,40.0560971,-105.5884816
herb2,1075,40.0558038,-105.5886899
herb1,1076,40.05755451,-105.5893259
herb1,1077,40.05741564,-105.5892419
shrub,1078,40.05742815,-105.5891643
shrub,1079,40.05745392,-105.5889677
shrub,1080,40.05729396,-105.5893404
herb1,1081,40.05745022,-105.58937
rock,1082,40.05766752,-105.5898087
rock,1083,40.05776557,-105.5897756
rock,1084,40.05734843,-105.5904505
rock,1085,40.05747588,-105.5903742
rock,1086,40.05802823,-105.5900899
rock,1087,40.05815013,-105.5897561
rock,1088,40.05826576,-105.5896413
herb1,1089,40.05785951,-105.5895124
herb1,1090,40.05782207,-105.5894147
herb1,1091,40.05793932,-105.5892383
shrub,1092,40.05793375,-105.5890572
shrub,1093,40.05799693,-105.5888615
shrub,1094,40.05733604,-105.5889717
shrub,1095,40.05726472,-105.5890681
shrub,1096,40.05705246,-105.5886444
shrub,1097,40.05732629,-105.5887929
herb2,1098,40.05731425,-105.5889002
shrub,1099,40.0567669,-105.5879668
herb2,1100,40.05694076,-105.5878201
herb2,1101,40.05701354,-105.5878492
rock,1102,40.05679113,-105.5876641
shrub,1103,40.05712292,-105.5875623
herb2,1104,40.05707638,-105.5875966
rock,1105,40.05706821,-105.5876881
herb2,1106,40.05724309,-105.5868
shrub,1107,40.05712397,-105.5868269
rock,1108,40.05732136,-105.5868944
herb2,1109,40.05751753,-105.5871625
shrub,1110,40.05762578,-105.5869375
herb2,1111,40.0576531,-105.5871871
shrub,1112,40.05749847,-105.5867835
rock,1113,40.05738371,-105.5867347
rock,1114,40.05734131,-105.5858419
rock,1115,40.05737442,-105.5857148
herb1,1116,40.05826264,-105.589014
herb1,1117,40.05811863,-105.5890214
herb1,1118,40.05839345,-105.5892737
rock,1119,40.05839994,-105.5892041
rock,1120,40.05840911,-105.5894633
rock,1121,40.05853569,-105.5894261
rock,1122,40.05872551,-105.5894833
herb1,1123,40.05879069,-105.589115
herb1,1124,40.05869731,-105.5893499
shrub,1125,40.05849341,-105.588699
herb2,1126,40.05849374,-105.588631
shrub,1127,40.05875854,-105.5889046
shrub,1128,40.05877441,-105.5887933
herb1,1129,40.05890825,-105.5887756
rock,1130,40.05911305,-105.5893953
herb1,1131,40.05890374,-105.5892099
herb1,1132,40.05890019,-105.5890741
herb1,1133,40.05965351,-105.5893998
herb1,1134,40.05962271,-105.5890311
shrub,1135,40.05950928,-105.5891509
herb1,1136,40.05975313,-105.5892181
shrub,1137,40.06007984,-105.5894302
shrub,1138,40.05986762,-105.5891662
herb1,1139,40.05998198,-105.5891101
herb1,1140,40.05976462,-105.58895
shrub,1141,40.05982096,-105.5883894
shrub,1142,40.06023428,-105.588527
herb1,1143,40.06053864,-105.5890677
shrub,1144,40.06077131,-105.5883801
shrub,1145,40.06093629,-105.5885274
herb1,1146,40.06103933,-105.5889045
herb1,1147,40.0609836,-105.5886638
krum,1148,40.06134935,-105.5892798
krum,1149,40.06140422,-105.5891439
shrub,1150,40.06123699,-105.5896079
krum,1151,40.06119914,-105.5891471
krum,1152,40.06120536,-105.5892799
shrub,1153,40.06144536,-105.5896994
krum,1154,40.06164103,-105.5893504
krum,1155,40.06188733,-105.5890047
herb1,1156,40.06208483,-105.5900095
herb1,1157,40.06191643,-105.5895973
shrub,1158,40.06200851,-105.5914457
shrub,1159,40.06201913,-105.5915482
shrub,1160,40.06179682,-105.5923827
herb2,1161,40.06163254,-105.5924405
herb2,1162,40.06162438,-105.5926585
rock,1163,40.06198039,-105.5928197
rock,1164,40.06199932,-105.5929409
herb2,1165,40.06192093,-105.5928078
herb2,1166,40.06202453,-105.5927214
herb2,1167,40.0619431,-105.5931762
herb2,1168,40.0619409,-105.5930907
herb2,1169,40.06193477,-105.5938149
rock,1170,40.06538805,-105.5947294
rock,1171,40.06626382,-105.5915185
shrub,1172,40.06193498,-105.5966349
shrub,1173,40.06225792,-105.597096
shrub,1174,40.06182184,-105.5963152
rock,1175,40.06202411,-105.5958855
rock,1176,40.06261366,-105.5997004
herb2,1177,40.05692527,-105.5839976
herb2,1178,40.05697825,-105.5840459
rock,1179,40.05684497,-105.5847245
rock,1180,40.05696167,-105.5847894
shrub,1181,40.05693466,-105.5846004
shrub,1182,40.05665946,-105.584036
herb2,1183,40.05671592,-105.5840004
herb2,1184,40.05658038,-105.5838939
herb2,1185,40.05653246,-105.5837789
herb2,1186,40.05649533,-105.5836465
shrub,1187,40.05654769,-105.5834409
shrub,1188,40.05656586,-105.5835086
herb2,1189,40.05660218,-105.5835058
herb2,1190,40.0565855,-105.5835567
herb2,1191,40.05663906,-105.5836132
herb2,1192,40.05667219,-105.5836973
shrub,1193,40.05635105,-105.5835458
shrub,1194,40.05624533,-105.5835959
herb1,1195,40.05626069,-105.5838366
herb1,1196,40.05622365,-105.5838922
herb2,1197,40.05633221,-105.5838629
herb1,1198,40.05627284,-105.5839659
rock,1199,40.05626473,-105.5840086
herb1,1200,40.0561352,-105.5839383
shrub,1201,40.05614169,-105.5837289
shrub,1202,40.05597749,-105.5833969
herb2,1203,40.05602155,-105.5833697
herb2,1204,40.05597763,-105.5832244
herb1,1205,40.05598953,-105.5841151
rock,1206,40.05598014,-105.5843412
herb1,1207,40.05593677,-105.5842302
herb1,1208,40.05584423,-105.5841358
herb1,1209,40.05546177,-105.5843555
shrub,1210,40.05554927,-105.5841145
rock,1211,40.0556179,-105.5843704
herb1,1212,40.05553538,-105.5843082
shrub,1213,40.05551635,-105.5846524
rock,1214,40.05548612,-105.5846167
herb1,1215,40.05537245,-105.5845688
shrub,1216,40.05521281,-105.5840754
herb1,1217,40.05484809,-105.5839787
water,1218,40.05486276,-105.5839989
herb1,1219,40.05445107,-105.5843264
herb1,1220,40.05453071,-105.5842266
herb1,1221,40.05448077,-105.5837553
bare,1222,40.0543889,-105.5838555
herb1,1223,40.05442781,-105.583903
bare,1224,40.05438132,-105.5839159
rock,1225,40.05447433,-105.5840187
herb1,1226,40.0546879,-105.5834732
shrub,1227,40.0547505,-105.5835459
shrub,1228,40.05490812,-105.582504
shrub,1229,40.05503718,-105.5821741
herb2,1230,40.05500393,-105.5821362
herb2,1231,40.05494665,-105.5820971
water,1232,40.05110056,-105.5840139
herb1,1233,40.05129302,-105.5838876
herb1,1234,40.05116734,-105.5841052
krum,1235,40.05108954,-105.5832211
krum,1236,40.05102215,-105.5832541
krum,1237,40.05080354,-105.582797
krum,1238,40.05045911,-105.5830693
krum,1239,40.05047629,-105.5827849
krum,1240,40.05071316,-105.5827754
herb2,1241,40.05068804,-105.5826816
bare,1242,40.05049461,-105.5821494
krum,1243,40.05051553,-105.5818395
herb1,1244,40.0506787,-105.5823115
krum,1245,40.05051696,-105.5826145
herb1,1246,40.0504257,-105.5824368
herb1,1247,40.05025896,-105.5821811
bare,1248,40.05027128,-105.5820794
krum,1249,40.05032577,-105.5826221
krum,1250,40.05035051,-105.5829839
herb1,1251,40.0504488,-105.5833312
herb1,1252,40.05040413,-105.5833751
krum,1253,40.05054649,-105.5834945
herb2,1254,40.05074887,-105.5833627
herb1,1255,40.05131696,-105.582882
shrub,1256,40.0528293,-105.5908644
herb1,1257,40.05269121,-105.5906296
herb1,1258,40.05270909,-105.5903878
shrub,1259,40.05259923,-105.5905727
herb1,1260,40.0524939,-105.5903689
herb1,1261,40.05275191,-105.5910778
herb1,1262,40.05242142,-105.5916237
shrub,1263,40.05188365,-105.5908305
shrub,1264,40.05184239,-105.5910265
herb1,1265,40.05194834,-105.5914448
shrub,1266,40.05223728,-105.5916433
krum,1267,40.05191012,-105.5918697
krum,1268,40.05183357,-105.5923024
krum,1269,40.05176377,-105.5926694
herb2,1270,40.05338035,-105.5924525
herb2,1271,40.05323471,-105.592574
rock,1272,40.0536843,-105.5925791
shrub,1273,40.05296208,-105.5947002
shrub,1274,40.05288492,-105.5944781
herb2,1275,40.05298039,-105.5948272
herb1,1276,40.05210968,-105.5969761
rock,1277,40.05263925,-105.5968729
shrub,1278,40.05113917,-105.5995357
rock,1279,40.05116884,-105.5993129
rock,1280,40.05128953,-105.5998542
rock,1281,40.05098667,-105.5984816
shrub,1282,40.05086719,-105.5985898
herb1,1283,40.05041832,-105.5985613
krum,1284,40.05033873,-105.5991314
herb1,1285,40.04981705,-105.5990188
krum,1286,40.05000075,-105.5995141
